,ano,temperatura_media_anual(°C),country_code
4881,1991,27.18,TGO
4882,1991,25.68,TON
4883,1991,19.24,TUN
4884,1991,12.78,TUR
4885,1991,16.22,TKM
4886,1991,28.41,TUV
4887,1991,8.8,UKR
4888,1991,27.41,ARE
4889,1991,9.14,GBR
4890,1991,10.92,USA
4891,1991,17.75,URY
4892,1991,12.72,UZB
4893,1991,25.17,VUT
4894,1991,26.22,VEN
4895,1991,26.05,VNM
4896,1991,,YEM
4897,1991,20.94,ZMB
4898,1991,19.19,ZWE
4899,1992,3.86,AFG
4900,1992,14.88,ALB
4901,1992,18.36,DZA
4902,1992,-14.22,ATA
4903,1992,15.91,ARG
4904,1992,-1.02,ARM
4905,1992,17.83,AUS
4906,1992,8.25,AUT
4907,1992,12.55,AZE
4908,1992,25.21,BHR
4909,1992,25.42,BGD
4910,1992,26.33,BRB
4911,1992,7.19,BLR
4912,1992,10.12,BEL
4913,1992,26.78,BLZ
4914,1992,27.0,BEN
4915,1992,20.61,BOL
4916,1992,7.06,BIH
4917,1992,21.66,BWA
4918,1992,23.32,BRA
4919,1992,26.71,BRN
4920,1992,10.31,BGR
4921,1992,28.15,BFA
4922,1992,25.21,MMR
4923,1992,25.95,CMR
4924,1992,3.47,CAN
4925,1992,22.42,CPV
4926,1992,24.19,CAF
4927,1992,28.1,TCD
4928,1992,12.99,CHL
4929,1992,11.51,CHN
4930,1992,23.98,COL
4931,1992,23.62,COC
4932,1992,25.04,COD
4933,1992,24.61,CRI
4934,1992,25.66,CIV
4935,1992,13.5,HRV
4936,1992,25.42,CUB
4937,1992,15.92,CYP
4938,1992,6.65,CZE
4939,1992,8.73,DNK
4940,1992,27.06,DOM
4941,1992,20.48,ECU
4942,1992,21.32,EGY
4943,1992,28.59,SLV
4944,1992,7.12,EST
4945,1992,20.9,ETH
4946,1992,25.5,FJI
4947,1992,3.62,FIN
4948,1992,12.18,FRA
4949,1992,24.74,GAB
4950,1992,12.57,GEO
4951,1992,9.21,DEU
4952,1992,27.1,GHA
4953,1992,16.45,GRC
4954,1992,24.68,GIN
4955,1992,26.03,GUY
4956,1992,26.88,HTI
4957,1992,26.22,HND
4958,1992,28.16,HKG
4959,1992,11.28,HUN
4960,1992,4.44,ISL
4961,1992,25.16,IND
4962,1992,26.93,IDN
4963,1992,14.72,IRN
4964,1992,9.66,IRL
4965,1992,19.11,ISR
4966,1992,12.74,ITA
4967,1992,27.72,JAM
4968,1992,14.45,JPN
4969,1992,20.59,JOR
4970,1992,6.06,KAZ
4971,1992,21.56,KEN
4972,1992,9.01,PRK
4973,1992,12.93,KOR
4974,1992,24.77,KWT
4975,1992,5.37,KGZ
4976,1992,25.62,LAO
4977,1992,6.96,LVA
4978,1992,20.1,LBN
4979,1992,20.44,LBY
4980,1992,7.81,LTU
4981,1992,9.31,LUX
4982,1992,21.88,MWI
4983,1992,27.26,MYS
4984,1992,18.39,MLT
4985,1992,21.33,MEX
4986,1992,9.51,MDA
4987,1992,-3.92,MNG
4988,1992,13.53,MNE
4989,1992,17.77,MAR
4990,1992,24.07,MOZ
4991,1992,21.03,NAM
4992,1992,18.08,NPL
4993,1992,10.32,NLD
4994,1992,11.26,NZL
4995,1992,25.23,NIC
4996,1992,28.03,NER
4997,1992,4.55,NOR
4998,1992,23.97,OMN
4999,1992,22.46,PAK
5000,1992,26.06,PLW
5001,1992,27.38,PNG
5002,1992,22.7,PRY
5003,1992,20.97,PER
5004,1992,26.39,PHL
5005,1992,8.42,POL
5006,1992,16.1,PRT
5007,1992,26.52,QAT
5008,1992,9.23,ROU
5009,1992,-0.59,RUS
5010,1992,21.16,RWA
5011,1992,23.62,SAU
5012,1992,28.44,SEN
5013,1992,11.38,SRB
5014,1992,26.67,SYC
5015,1992,26.51,SLE
5016,1992,27.82,SGP
5017,1992,6.69,SVK
5018,1992,9.67,SVN
5019,1992,26.56,SLB
5020,1992,18.57,ZAF
5021,1992,14.51,ESP
5022,1992,25.05,LKA
5023,1992,27.82,SDN
5024,1992,26.41,SUR
5025,1992,4.85,SWE
5026,1992,7.24,CHE
5027,1992,17.52,SYR
5028,1992,23.16,TWN
5029,1992,6.94,TJK
5030,1992,22.41,TZA
5031,1992,27.33,THA
5032,1992,27.19,TGO
5033,1992,25.76,TON
5034,1992,18.77,TUN
5035,1992,12.13,TUR
5036,1992,15.64,TKM
5037,1992,28.12,TUV
5038,1992,8.79,UKR
5039,1992,27.18,ARE
5040,1992,9.33,GBR
5041,1992,10.65,USA
5042,1992,17.06,URY
5043,1992,12.86,UZB
5044,1992,25.17,VUT
5045,1992,26.51,VEN
5046,1992,24.77,VNM
5047,1992,21.62,ZMB
5048,1992,20.13,ZWE
5049,1993,14.99,ALB
5050,1993,19.16,DZA
5051,1993,-15.18,ATA
5052,1993,16.46,ARG
5053,1993,3.55,ARM
5054,1993,18.12,AUS
5055,1993,7.26,AUT
5056,1993,7.86,AZE
5057,1993,26.04,BHR
5058,1993,24.71,BGD
5059,1993,26.45,BRB
5060,1993,6.06,BLR
5061,1993,9.28,BEL
5062,1993,26.7,BLZ
5063,1993,27.48,BEN
5064,1993,21.54,BOL
5065,1993,10.91,BIH
5066,1993,21.46,BWA
5067,1993,24.3,BRA
5068,1993,26.76,BRN
5069,1993,10.54,BGR
5070,1993,28.72,BFA
5071,1993,26.35,MMR
5072,1993,,BDI
5073,1993,,KHM
5074,1993,26.36,CMR
5075,1993,3.32,CAN
5076,1993,22.15,CPV
5077,1993,25.39,CAF
5078,1993,30.19,TCD
5079,1993,14.2,CHL
5080,1993,11.36,CHN
5081,1993,23.73,COL
5082,1993,24.34,COC
5083,1993,25.51,COD
5084,1993,25.3,CRI
5085,1993,25.57,CIV
5086,1993,11.72,HRV
5087,1993,25.42,CUB
5088,1993,17.97,CYP
5089,1993,7.12,CZE
5090,1993,7.3,DNK
5091,1993,27.1,DOM
5092,1993,21.16,ECU
5093,1993,22.52,EGY
5094,1993,28.37,SLV
5095,1993,5.32,EST
5096,1993,20.53,ETH
5097,1993,25.36,FJI
5098,1993,2.49,FIN
5099,1993,11.68,FRA
5100,1993,26.11,GAB
5101,1993,9.22,GEO
5102,1993,8.47,DEU
5103,1993,25.82,GHA
5104,1993,16.66,GRC
5105,1993,24.88,GIN
5106,1993,25.81,GUY
5107,1993,25.77,HTI
5108,1993,24.6,HND
5109,1993,21.95,HKG
5110,1993,10.17,HUN
5111,1993,3.34,ISL
5112,1993,25.24,IND
5113,1993,27.13,IDN
5114,1993,15.96,IRN
5115,1993,9.54,IRL
5116,1993,20.29,ISR
5117,1993,12.7,ITA
5118,1993,27.25,JAM
5119,1993,14.12,JPN
5120,1993,18.42,JOR
5121,1993,2.95,KAZ
5122,1993,21.6,KEN
5123,1993,8.69,PRK
5124,1993,12.24,KOR
5125,1993,25.38,KWT
5126,1993,4.93,KGZ
5127,1993,25.99,LAO
5128,1993,6.39,LVA
5129,1993,23.37,LBN
5130,1993,,LBR
5131,1993,20.95,LBY
5132,1993,6.57,LTU
5133,1993,8.63,LUX
5134,1993,21.64,MWI
5135,1993,27.11,MYS
5136,1993,28.52,MDV
5137,1993,18.84,MLT
5138,1993,21.59,MEX
5139,1993,8.67,MDA
5140,1993,-0.14,MNG
5141,1993,11.84,MNE
5142,1993,17.49,MAR
5143,1993,23.94,MOZ
5144,1993,22.33,NAM
5145,1993,19.62,NPL
5146,1993,9.39,NLD
5147,1993,11.57,NZL
5148,1993,26.46,NIC
5149,1993,28.82,NER
5150,1993,3.77,NOR
5151,1993,26.52,OMN
5152,1993,23.69,PAK
5153,1993,26.06,PLW
5154,1993,27.34,PNG
5155,1993,23.01,PRY
5156,1993,20.12,PER
5157,1993,26.69,PHL
5158,1993,7.68,POL
5159,1993,15.32,PRT
5160,1993,27.11,QAT
5161,1993,8.7,ROU
5162,1993,-0.76,RUS
5163,1993,21.38,RWA
5164,1993,24.55,SAU
5165,1993,28.58,SEN
5166,1993,10.62,SRB
5167,1993,26.75,SYC
5168,1993,26.6,SLE
5169,1993,27.94,SGP
5170,1993,6.67,SVK
5171,1993,9.11,SVN
5172,1993,26.35,SLB
5173,1993,18.55,ZAF
5174,1993,14.12,ESP
5175,1993,25.12,LKA
5176,1993,30.55,SDN
5177,1993,26.09,SUR
5178,1993,3.71,SWE
5179,1993,6.87,CHE
5180,1993,18.43,SYR
5181,1993,23.18,TWN
5182,1993,7.7,TJK
5183,1993,22.33,TZA
5184,1993,27.36,THA
5185,1993,27.23,TGO
5186,1993,24.94,TON
5187,1993,19.3,TUN
5188,1993,13.1,TUR
5189,1993,14.11,TKM
5190,1993,28.07,TUV
5191,1993,22.19,UGA
5192,1993,7.83,UKR
5193,1993,27.54,ARE
5194,1993,8.86,GBR
5195,1993,9.91,USA
5196,1993,17.48,URY
5197,1993,11.47,UZB
5198,1993,24.57,VUT
5199,1993,26.48,VEN
5200,1993,25.42,VNM
5201,1993,21.15,ZMB
5202,1993,19.14,ZWE
5203,1994,15.5,ALB
5204,1994,20.12,DZA
5205,1994,-15.4,ATA
5206,1994,16.89,ARG
5207,1994,4.81,ARM
5208,1994,18.03,AUS
5209,1994,8.69,AUT
5210,1994,16.86,AZE
5211,1994,26.61,BHR
5212,1994,24.5,BGD
5213,1994,26.41,BRB
5214,1994,6.77,BLR
5215,1994,10.59,BEL
5216,1994,26.97,BLZ
5217,1994,27.53,BEN
5218,1994,21.07,BOL
5219,1994,11.22,BIH
5220,1994,26.21,BWA
5221,1994,24.03,BRA
5222,1994,27.08,BRN
5223,1994,11.73,BGR
5224,1994,28.05,BFA
5225,1994,26.96,MMR
5226,1994,,KHM
5227,1994,26.5,CMR
5228,1994,3.24,CAN
5229,1994,22.19,CPV
5230,1994,25.15,CAF
5231,1994,27.94,TCD
5232,1994,14.0,CHL
5233,1994,12.25,CHN
5234,1994,24.34,COL
5235,1994,24.5,COC
5236,1994,24.73,COD
5237,1994,24.78,CRI
5238,1994,25.73,CIV
5239,1994,13.35,HRV
5240,1994,25.91,CUB
5241,1994,18.0,CYP
5242,1994,8.35,CZE
5243,1994,8.47,DNK
5244,1994,27.04,DOM
5245,1994,21.32,ECU
5246,1994,22.42,EGY
5247,1994,27.15,SLV
5248,1994,,ERI
5249,1994,5.36,EST
5250,1994,19.39,ETH
5251,1994,25.6,FJI
5252,1994,2.63,FIN
5253,1994,12.76,FRA
5254,1994,25.22,GAB
5255,1994,13.46,GEO
5256,1994,9.7,DEU
5257,1994,26.86,GHA
5258,1994,17.47,GRC
5259,1994,25.85,GIN
5260,1994,26.8,GUY
5261,1994,28.43,HTI
5262,1994,25.54,HND
5263,1994,22.79,HKG
5264,1994,11.54,HUN
5265,1994,3.04,ISL
5266,1994,25.52,IND
5267,1994,27.1,IDN
5268,1994,16.69,IRN
5269,1994,9.9,IRL
5270,1994,20.37,ISR
5271,1994,13.69,ITA
5272,1994,27.68,JAM
5273,1994,15.29,JPN
5274,1994,19.73,JOR
5275,1994,4.38,KAZ
5276,1994,21.92,KEN
5277,1994,9.45,PRK
5278,1994,14.16,KOR
5279,1994,26.23,KWT
5280,1994,5.82,KGZ
5281,1994,26.52,LAO
5282,1994,5.87,LVA
5283,1994,23.64,LBN
5284,1994,24.45,LBR
5285,1994,19.98,LBY
5286,1994,7.98,LTU
5287,1994,9.88,LUX
5288,1994,22.34,MWI
5289,1994,27.17,MYS
5290,1994,28.71,MDV
5291,1994,19.26,MLT
5292,1994,22.02,MEX
5293,1994,11.26,MDA
5294,1994,0.35,MNG
5295,1994,13.27,MNE
5296,1994,18.07,MAR
5297,1994,24.48,MOZ
5298,1994,21.14,NAM
5299,1994,19.75,NPL
5300,1994,10.36,NLD
5301,1994,11.97,NZL
5302,1994,26.8,NIC
5303,1994,28.41,NER
5304,1994,4.18,NOR
5305,1994,27.31,OMN
5306,1994,22.85,PAK
5307,1994,26.17,PLW
5308,1994,27.23,PNG
5309,1994,23.97,PRY
5310,1994,19.51,PER
5311,1994,26.45,PHL
5312,1994,8.75,POL
5313,1994,16.29,PRT
5314,1994,27.53,QAT
5315,1994,10.44,ROU
5316,1994,-0.98,RUS
5317,1994,21.48,RWA
5318,1994,24.88,SAU
5319,1994,28.0,SEN
5320,1994,12.07,SRB
5321,1994,27.07,SYC
5322,1994,26.83,SLE
5323,1994,27.88,SGP
5324,1994,10.09,SVK
5325,1994,10.2,SVN
5326,1994,26.48,SLB
5327,1994,18.1,ZAF
5328,1994,15.35,ESP
5329,1994,25.23,LKA
5330,1994,28.55,SDN
5331,1994,25.93,SUR
5332,1994,4.01,SWE
5333,1994,8.1,CHE
5334,1994,20.0,SYR
5335,1994,24.62,TWN
5336,1994,6.56,TJK
5337,1994,23.11,TZA
5338,1994,27.56,THA
5339,1994,27.32,TGO
5340,1994,24.47,TON
5341,1994,20.32,TUN
5342,1994,14.39,TUR
5343,1994,15.1,TKM
5344,1994,27.9,TUV
5345,1994,21.4,UGA
5346,1994,9.63,UKR
5347,1994,28.5,ARE
5348,1994,9.37,GBR
5349,1994,10.71,USA
5350,1994,17.84,URY
5351,1994,12.32,UZB
5352,1994,24.65,VUT
5353,1994,26.26,VEN
5354,1994,25.31,VNM
5355,1994,21.31,ZMB
5356,1994,19.18,ZWE
5357,1995,14.15,ALB
5358,1995,19.61,DZA
5359,1995,-16.58,ATA
5360,1995,16.54,ARG
5361,1995,5.21,ARM
5362,1995,17.84,AUS
5363,1995,7.39,AUT
5364,1995,14.21,AZE
5365,1995,26.23,BHR
5366,1995,25.22,BGD
5367,1995,26.77,BRB
5368,1995,7.04,BLR
5369,1995,10.13,BEL
5370,1995,26.95,BLZ
5371,1995,27.36,BEN
5372,1995,21.42,BOL
5373,1995,8.86,BIH
5374,1995,22.65,BWA
5375,1995,24.2,BRA
5376,1995,26.82,BRN
5377,1995,10.42,BGR
5378,1995,28.56,BFA
5379,1995,23.63,MMR
5380,1995,25.7,KHM
5381,1995,28.82,CMR
5382,1995,3.08,CAN
5383,1995,23.16,CPV
5384,1995,25.24,CAF
5385,1995,27.65,TCD
5386,1995,13.56,CHL
5387,1995,11.66,CHN
5388,1995,24.58,COL
5389,1995,24.89,COC
5390,1995,25.85,COD
5391,1995,25.29,CRI
5392,1995,26.02,CIV
5393,1995,12.68,HRV
5394,1995,26.03,CUB
5395,1995,17.48,CYP
5396,1995,7.87,CZE
5397,1995,8.85,DNK
5398,1995,25.73,DOM
5399,1995,21.1,ECU
5400,1995,22.7,EGY
5401,1995,26.93,SLV
5402,1995,5.57,EST
5403,1995,19.94,ETH
5404,1995,25.95,FJI
5405,1995,3.13,FIN
5406,1995,12.63,FRA
5407,1995,26.94,GAB
5408,1995,12.23,GEO
5409,1995,8.89,DEU
5410,1995,28.22,GHA
5411,1995,16.71,GRC
5412,1995,28.33,GIN
5413,1995,26.86,GUY
5414,1995,29.17,HTI
5415,1995,26.11,HND
5416,1995,22.14,HKG
5417,1995,10.12,HUN
5418,1995,2.78,ISL
5419,1995,25.75,IND
5420,1995,26.95,IDN
5421,1995,16.55,IRN
5422,1995,10.12,IRL
5423,1995,19.88,ISR
5424,1995,12.15,ITA
5425,1995,27.73,JAM
5426,1995,14.49,JPN
5427,1995,19.44,JOR
5428,1995,5.29,KAZ
5429,1995,22.1,KEN
5430,1995,8.77,PRK
5431,1995,12.98,KOR
5432,1995,25.63,KWT
5433,1995,4.38,KGZ
5434,1995,26.5,LAO
5435,1995,5.42,LVA
5436,1995,20.6,LBN
5437,1995,25.6,LBR
5438,1995,21.05,LBY
5439,1995,7.11,LTU
5440,1995,9.39,LUX
5441,1995,23.17,MWI
5442,1995,27.22,MYS
5443,1995,28.5,MDV
5444,1995,18.51,MLT
5445,1995,22.04,MEX
5446,1995,7.59,MDA
5447,1995,0.22,MNG
5448,1995,13.09,MNE
5449,1995,19.02,MAR
5450,1995,24.97,MOZ
5451,1995,21.49,NAM
5452,1995,19.68,NPL
5453,1995,10.17,NLD
5454,1995,12.35,NZL
5455,1995,28.69,NER
5456,1995,4.09,NOR
5457,1995,26.04,OMN
5458,1995,22.46,PAK
5459,1995,26.21,PLW
5460,1995,26.96,PNG
5461,1995,23.31,PRY
5462,1995,19.98,PER
5463,1995,26.27,PHL
5464,1995,8.48,POL
5465,1995,17.45,PRT
5466,1995,27.2,QAT
5467,1995,9.92,ROU
5468,1995,0.65,RUS
5469,1995,21.37,RWA
5470,1995,24.96,SAU
5471,1995,28.39,SEN
5472,1995,10.76,SRB
5473,1995,27.19,SYC
5474,1995,26.6,SLE
5475,1995,,SGP
5476,1995,8.15,SVK
5477,1995,9.06,SVN
5478,1995,26.97,SLB
5479,1995,18.21,ZAF
5480,1995,15.89,ESP
5481,1995,25.44,LKA
5482,1995,27.6,SDN
5483,1995,26.07,SUR
5484,1995,3.75,SWE
5485,1995,7.01,CHE
5486,1995,18.87,SYR
5487,1995,22.27,TWN
5488,1995,7.44,TJK
5489,1995,22.68,TZA
5490,1995,27.45,THA
5491,1995,27.6,TGO
5492,1995,25.66,TON
5493,1995,19.77,TUN
5494,1995,14.0,TUR
5495,1995,16.95,TKM
5496,1995,28.33,TUV
5497,1995,23.64,UGA
5498,1995,7.73,UKR
5499,1995,27.68,ARE
5500,1995,9.87,GBR
5501,1995,10.56,USA
5502,1995,17.77,URY
5503,1995,12.96,UZB
5504,1995,26.14,VUT
5505,1995,26.78,VEN
5506,1995,25.12,VNM
5507,1995,22.05,ZMB
5508,1995,19.99,ZWE
5509,1996,14.12,ALB
5510,1996,19.25,DZA
5511,1996,-14.21,ATA
5512,1996,16.54,ARG
5513,1996,5.68,ARM
5514,1996,17.94,AUS
5515,1996,6.57,AUT
5516,1996,14.95,AZE
5517,1996,26.75,BHR
5518,1996,26.32,BGD
5519,1996,26.62,BRB
5520,1996,5.88,BLR
5521,1996,8.42,BEL
5522,1996,26.41,BLZ
5523,1996,27.4,BEN
5524,1996,21.31,BOL
5525,1996,8.36,BIH
5526,1996,22.27,BWA
5527,1996,24.09,BRA
5528,1996,26.94,BRN
5529,1996,11.68,BGR
5530,1996,28.98,BFA
5531,1996,26.12,MMR
5532,1996,28.44,KHM
5533,1996,28.26,CMR
5534,1996,2.36,CAN
5535,1996,23.2,CPV
5536,1996,25.38,CAF
5537,1996,26.43,TCD
5538,1996,13.32,CHL
5539,1996,11.47,CHN
5540,1996,24.06,COL
5541,1996,24.64,COC
5542,1996,26.0,COD
5543,1996,24.3,CRI
5544,1996,25.98,CIV
5545,1996,11.92,HRV
5546,1996,27.5,CUB
5547,1996,17.91,CYP
5548,1996,5.17,CZE
5549,1996,6.14,DNK
5550,1996,26.32,DOM
5551,1996,20.9,ECU
5552,1996,22.65,EGY
5553,1996,26.65,SLV
5554,1996,4.83,EST
5555,1996,19.74,ETH
5556,1996,25.96,FJI
5557,1996,2.29,FIN
5558,1996,11.48,FRA
5559,1996,24.2,GAB
5560,1996,14.89,GEO
5561,1996,7.3,DEU
5562,1996,26.03,GHA
5563,1996,16.64,GRC
5564,1996,19.57,GTM
5565,1996,26.02,GIN
5566,1996,,GNB
5567,1996,26.68,GUY
5568,1996,,HTI
5569,1996,24.93,HND
5570,1996,22.54,HKG
5571,1996,9.27,HUN
5572,1996,4.29,ISL
5573,1996,25.62,IND
5574,1996,26.97,IDN
5575,1996,16.79,IRN
5576,1996,9.23,IRL
5577,1996,20.45,ISR
5578,1996,12.21,ITA
5579,1996,27.47,JAM
5580,1996,14.27,JPN
5581,1996,19.93,JOR
5582,1996,2.1,KAZ
5583,1996,22.06,KEN
5584,1996,8.1,PRK
5585,1996,12.52,KOR
5586,1996,26.54,KWT
5587,1996,3.92,KGZ
5588,1996,26.22,LAO
5589,1996,6.6,LVA
5590,1996,20.68,LBN
5591,1996,25.9,LBR
5592,1996,21.46,LBY
5593,1996,5.65,LTU
5594,1996,7.71,LUX
5595,1996,19.63,MWI
5596,1996,27.11,MYS
5597,1996,28.75,MDV
5598,1996,18.67,MLT
5599,1996,21.84,MEX
5600,1996,12.62,MDA
5601,1996,-0.27,MNG
5602,1996,14.02,MNE
5603,1996,18.17,MAR
5604,1996,23.31,MOZ
5605,1996,20.96,NAM
5606,1996,18.56,NPL
5607,1996,8.35,NLD
5608,1996,12.58,NZL
5609,1996,25.78,NIC
5610,1996,28.96,NER
5611,1996,3.23,NOR
5612,1996,24.96,OMN
5613,1996,22.46,PAK
5614,1996,26.22,PLW
5615,1996,27.15,PNG
5616,1996,23.14,PRY
5617,1996,19.08,PER
5618,1996,26.14,PHL
5619,1996,6.56,POL
5620,1996,16.54,PRT
5621,1996,27.62,QAT
5622,1996,8.72,ROU
5623,1996,-0.75,RUS
5624,1996,20.77,RWA
5625,1996,25.35,SAU
5626,1996,28.86,SEN
5627,1996,10.15,SRB
5628,1996,26.67,SYC
5629,1996,26.6,SLE
5630,1996,,SGP
5631,1996,6.86,SVK
5632,1996,8.24,SVN
5633,1996,26.75,SLB
5634,1996,17.76,ZAF
5635,1996,15.09,ESP
5636,1996,25.14,LKA
5637,1996,27.66,SDN
5638,1996,,SUR
5639,1996,3.24,SWE
5640,1996,6.29,CHE
5641,1996,19.24,SYR
5642,1996,22.33,TWN
5643,1996,12.57,TJK
5644,1996,22.58,TZA
5645,1996,27.22,THA
5646,1996,27.54,TGO
5647,1996,23.15,TON
5648,1996,19.11,TUN
5649,1996,13.86,TUR
5650,1996,15.32,TKM
5651,1996,28.38,TUV
5652,1996,22.78,UGA
5653,1996,10.39,UKR
5654,1996,28.15,ARE
5655,1996,8.75,GBR
5656,1996,10.15,USA
5657,1996,17.92,URY
5658,1996,11.59,UZB
5659,1996,25.69,VUT
5660,1996,26.51,VEN
5661,1996,24.99,VNM
5662,1996,23.52,ZMB
5663,1996,20.94,ZWE
5664,1997,14.85,ALB
5665,1997,19.71,DZA
5666,1997,-16.65,ATA
5667,1997,16.92,ARG
5668,1997,8.05,ARM
5669,1997,18.15,AUS
5670,1997,7.73,AUT
5671,1997,15.39,AZE
5672,1997,25.93,BHR
5673,1997,25.38,BGD
5674,1997,26.7,BRB
5675,1997,6.34,BLR
5676,1997,10.24,BEL
5677,1997,27.17,BLZ
5678,1997,27.54,BEN
5679,1997,21.25,BOL
5680,1997,7.91,BIH
5681,1997,22.57,BWA
5682,1997,24.24,BRA
5683,1997,27.57,BRN
5684,1997,9.96,BGR
5685,1997,28.32,BFA
5686,1997,27.54,MMR
5687,1997,27.64,KHM
5688,1997,27.01,CMR
5689,1997,3.33,CAN
5690,1997,23.27,CPV
5691,1997,27.4,CAF
5692,1997,28.21,TCD
5693,1997,14.29,CHL
5694,1997,12.05,CHN
5695,1997,24.48,COL
5696,1997,25.82,COC
5697,1997,25.99,COD
5698,1997,25.29,CRI
5699,1997,25.71,CIV
5700,1997,12.58,HRV
5701,1997,27.15,CUB
5702,1997,17.45,CYP
5703,1997,3.91,CZE
5704,1997,8.63,DNK
5705,1997,26.67,DOM
5706,1997,22.06,ECU
5707,1997,22.12,EGY
5708,1997,27.33,SLV
5709,1997,6.13,EST
5710,1997,20.02,ETH
5711,1997,25.85,FJI
5712,1997,2.83,FIN
5713,1997,12.31,FRA
5714,1997,26.39,GAB
5715,1997,13.39,GEO
5716,1997,8.85,DEU
5717,1997,26.77,GHA
5718,1997,16.49,GRC
5719,1997,20.03,GTM
5720,1997,26.26,GIN
5721,1997,26.66,GUY
5722,1997,28.96,HTI
5723,1997,25.46,HND
5724,1997,22.97,HKG
5725,1997,10.19,HUN
5726,1997,4.49,ISL
5727,1997,24.94,IND
5728,1997,27.06,IDN
5729,1997,16.73,IRN
5730,1997,10.44,IRL
5731,1997,19.8,ISR
5732,1997,13.03,ITA
5733,1997,27.97,JAM
5734,1997,14.72,JPN
5735,1997,19.06,JOR
5736,1997,6.75,KAZ
5737,1997,21.63,KEN
5738,1997,8.59,PRK
5739,1997,13.3,KOR
5740,1997,25.66,KWT
5741,1997,6.07,KGZ
5742,1997,26.32,LAO
5743,1997,6.65,LVA
5744,1997,20.36,LBN
5745,1997,21.59,LBY
5746,1997,6.86,LTU
5747,1997,9.38,LUX
5748,1997,22.87,MWI
5749,1997,27.41,MYS
5750,1997,28.09,MDV
5751,1997,18.94,MLT
5752,1997,21.66,MEX
5753,1997,12.08,MDA
5754,1997,1.15,MNG
5755,1997,11.81,MNE
5756,1997,18.72,MAR
5757,1997,23.49,MOZ
5758,1997,20.9,NAM
5759,1997,14.77,NPL
5760,1997,9.97,NLD
5761,1997,12.1,NZL
5762,1997,27.83,NIC
5763,1997,28.25,NER
5764,1997,4.39,NOR
5765,1997,26.08,OMN
5766,1997,21.52,PAK
5767,1997,26.43,PLW
5768,1997,27.11,PNG
5769,1997,23.41,PRY
5770,1997,20.9,PER
5771,1997,26.36,PHL
5772,1997,7.55,POL
5773,1997,17.17,PRT
5774,1997,27.03,QAT
5775,1997,9.26,ROU
5776,1997,-0.11,RUS
5777,1997,21.44,RWA
5778,1997,24.66,SAU
5779,1997,28.85,SEN
5780,1997,10.31,SRB
5781,1997,27.3,SYC
5782,1997,27.89,SLE
5783,1997,28.6,SGP
5784,1997,8.11,SVK
5785,1997,9.14,SVN
5786,1997,26.6,SLB
5787,1997,18.06,ZAF
5788,1997,15.91,ESP
5789,1997,25.38,LKA
5790,1997,28.49,SDN
5791,1997,,SUR
5792,1997,,SWZ
5793,1997,4.4,SWE
5794,1997,7.61,CHE
5795,1997,18.42,SYR
5796,1997,18.77,TWN
5797,1997,10.15,TJK
5798,1997,23.46,TZA
5799,1997,27.6,THA
5800,1997,27.56,TGO
5801,1997,25.04,TON
5802,1997,20.29,TUN
5803,1997,13.75,TUR
5804,1997,16.95,TKM
5805,1997,28.41,TUV
5806,1997,23.45,UGA
5807,1997,7.99,UKR
5808,1997,26.57,ARE
5809,1997,10.09,GBR
5810,1997,10.42,USA
5811,1997,18.24,URY
5812,1997,13.76,UZB
5813,1997,25.35,VUT
5814,1997,26.82,VEN
5815,1997,25.44,VNM
5816,1997,22.08,ZMB
5817,1997,19.14,ZWE
5818,1998,14.43,ALB
5819,1998,19.5,DZA
5820,1998,-15.87,ATA
5821,1998,16.37,ARG
5822,1998,6.11,ARM
5823,1998,18.38,AUS
5824,1998,8.08,AUT
5825,1998,16.61,AZE
5826,1998,27.77,BHR
5827,1998,24.2,BGD
5828,1998,27.47,BRB
5829,1998,6.61,BLR
5830,1998,10.21,BEL
5831,1998,27.16,BLZ
5832,1998,28.08,BEN
5833,1998,21.76,BOL
5834,1998,9.95,BIH
5835,1998,22.6,BWA
5836,1998,24.76,BRA
5837,1998,27.97,BRN
5838,1998,10.94,BGR
5839,1998,28.88,BFA
5840,1998,24.39,MMR
5841,1998,29.03,KHM
5842,1998,28.0,CMR
5843,1998,5.08,CAN
5844,1998,23.45,CPV
5845,1998,26.52,CAF
5846,1998,28.65,TCD
5847,1998,14.2,CHL
5848,1998,13.14,CHN
5849,1998,24.85,COL
5850,1998,25.84,COC
5851,1998,25.49,COD
5852,1998,25.69,CRI
5853,1998,26.49,CIV
5854,1998,13.56,HRV
5855,1998,27.11,CUB
5856,1998,18.53,CYP
5857,1998,8.18,CZE
5858,1998,9.12,DNK
5859,1998,26.79,DOM
5860,1998,22.12,ECU
5861,1998,23.69,EGY
5862,1998,27.37,SLV
5863,1998,4.23,EST
5864,1998,19.84,ETH
5865,1998,26.14,FJI
5866,1998,2.3,FIN
5867,1998,12.23,FRA
5868,1998,26.81,GAB
5869,1998,13.87,GEO
5870,1998,9.01,DEU
5871,1998,27.62,GHA
5872,1998,16.94,GRC
5873,1998,20.71,GTM
5874,1998,,GNB
5875,1998,27.09,GUY
5876,1998,28.59,HTI
5877,1998,25.7,HND
5878,1998,23.41,HKG
5879,1998,10.59,HUN
5880,1998,3.59,ISL
5881,1998,25.83,IND
5882,1998,27.54,IDN
5883,1998,15.91,IRN
