,country_code,ano,Annual CO₂ emissions
8249,KWT,1974,19312024.0
8250,KWT,1975,16812936.0
8251,KWT,1976,18456196.0
8252,KWT,1977,17201412.0
8253,KWT,1978,20971580.0
8254,KWT,1979,17627686.0
8255,KWT,1980,24616182.0
8256,KWT,1981,25139622.0
8257,KWT,1982,21090278.0
8258,KWT,1983,21541218.0
8259,KWT,1984,28285242.0
8260,KWT,1985,29070176.0
8261,KWT,1986,35230268.0
8262,KWT,1987,31377858.0
8263,KWT,1988,32825112.0
8264,KWT,1989,35771644.0
8265,KWT,1990,37807036.0
8266,KWT,1991,492841280.0
8267,KWT,1992,29648394.0
8268,KWT,1993,49129430.0
8269,KWT,1994,57196628.0
8270,KWT,1995,56127692.0
8271,KWT,1996,51626870.0
8272,KWT,1997,56620856.0
8273,KWT,1998,52811750.0
8274,KWT,1999,54978050.0
8275,KWT,2000,54889610.0
8276,KWT,2001,59050692.0
8277,KWT,2002,59985636.0
8278,KWT,2003,62336196.0
8279,KWT,2004,65630652.0
8280,KWT,2005,74426424.0
8281,KWT,2006,76047150.0
8282,KWT,2007,77158350.0
8283,KWT,2008,84281064.0
8284,KWT,2009,88716616.0
8285,KWT,2010,90869910.0
8286,KWT,2011,87916720.0
8287,KWT,2012,101766056.0
8288,KWT,2013,83723280.0
8289,KWT,2014,75623540.0
8290,KWT,2015,93660650.0
8291,KWT,2016,109126340.0
8292,KWT,2017,103313340.0
8293,KWT,2018,105547870.0
8294,KWT,2019,108893460.0
8295,KWT,2020,97712410.0
8296,KWT,2021,103282790.0
8297,KWT,2022,109190000.0
8298,KGZ,1961,8597262.0
8299,KGZ,1962,9024376.0
8300,KGZ,1963,9675872.0
8301,KGZ,1964,10287887.0
8302,KGZ,1965,10913926.0
8303,KGZ,1966,11526981.0
8304,KGZ,1967,12052983.0
8305,KGZ,1968,12390534.0
8306,KGZ,1969,12902756.0
8307,KGZ,1970,13578134.0
8308,KGZ,1971,14408229.0
8309,KGZ,1972,15158174.0
8310,KGZ,1973,15798422.0
8311,KGZ,1974,16399828.0
8312,KGZ,1975,17236654.0
8313,KGZ,1976,17884906.0
8314,KGZ,1977,18479706.0
8315,KGZ,1978,19101680.0
8316,KGZ,1979,19242126.0
8317,KGZ,1980,19988408.0
8318,KGZ,1981,19596334.0
8319,KGZ,1982,19957672.0
8320,KGZ,1983,20230228.0
8321,KGZ,1984,20396922.0
8322,KGZ,1985,21992384.0
8323,KGZ,1986,21708362.0
8324,KGZ,1987,21202664.0
8325,KGZ,1988,21511424.0
8326,KGZ,1989,20915994.0
8327,KGZ,1990,18997598.0
8328,KGZ,1991,15656505.0
8329,KGZ,1992,11041681.0
8330,KGZ,1993,8468166.0
8331,KGZ,1994,6144479.0
8332,KGZ,1995,4506950.0
8333,KGZ,1996,5651918.0
8334,KGZ,1997,5560681.0
8335,KGZ,1998,5900999.0
8336,KGZ,1999,4642439.0
8337,KGZ,2000,4575258.0
8338,KGZ,2001,3856740.0
8339,KGZ,2002,4917247.0
8340,KGZ,2003,5375527.0
8341,KGZ,2004,5808160.0
8342,KGZ,2005,5519072.0
8343,KGZ,2006,5460630.0
8344,KGZ,2007,6522285.0
8345,KGZ,2008,7480887.0
8346,KGZ,2009,6709287.0
8347,KGZ,2010,6355656.0
8348,KGZ,2011,7620172.0
8349,KGZ,2012,10086689.0
8350,KGZ,2013,9733813.0
8351,KGZ,2014,10236388.0
8352,KGZ,2015,10264781.0
8353,KGZ,2016,9621676.0
8354,KGZ,2017,9360708.0
8355,KGZ,2018,11171519.0
8356,KGZ,2019,9046309.0
8357,KGZ,2020,8348849.5
8358,KGZ,2021,9433804.0
8359,KGZ,2022,9449704.0
8360,LAO,1961,113584.0
8361,LAO,1962,131904.0
8362,LAO,1963,146560.0
8363,LAO,1964,172208.0
8364,LAO,1965,179536.0
8365,LAO,1966,234496.0
8366,LAO,1967,318768.0
8367,LAO,1968,168544.0
8368,LAO,1969,318768.0
8369,LAO,1970,571584.0
8370,LAO,1971,421360.0
8371,LAO,1972,487312.0
8372,LAO,1973,516623.97
8373,LAO,1974,293120.0
8374,LAO,1975,252815.98
8375,LAO,1976,223504.0
8376,LAO,1977,230832.0
8377,LAO,1978,230832.0
8378,LAO,1979,223504.0
8379,LAO,1980,186864.0
8380,LAO,1981,150224.0
8381,LAO,1982,157552.0
8382,LAO,1983,179536.0
8383,LAO,1984,183200.0
8384,LAO,1985,205184.0
8385,LAO,1986,208848.0
8386,LAO,1987,212512.0
8387,LAO,1988,212512.0
8388,LAO,1989,230832.0
8389,LAO,1990,512960.03
8390,LAO,1991,545936.0
8391,LAO,1992,592727.0
8392,LAO,1993,607425.0
8393,LAO,1994,634264.0
8394,LAO,1995,670900.0
8395,LAO,1996,749891.0
8396,LAO,1997,792409.0
8397,LAO,1998,820068.0
8398,LAO,1999,845838.0
8399,LAO,2000,960400.0
8400,LAO,2001,1062694.0
8401,LAO,2002,1165768.0
8402,LAO,2003,1220964.0
8403,LAO,2004,1282484.0
8404,LAO,2005,1337012.0
8405,LAO,2006,1757335.0
8406,LAO,2007,1835383.0
8407,LAO,2008,2131341.0
8408,LAO,2009,2667456.0
8409,LAO,2010,3004513.0
8410,LAO,2011,3170104.0
8411,LAO,2012,3397982.0
8412,LAO,2013,4261159.0
8413,LAO,2014,4449693.0
8414,LAO,2015,9229252.0
8415,LAO,2016,16458120.0
8416,LAO,2017,19683848.0
8417,LAO,2018,20558106.0
8418,LAO,2019,19534332.0
8419,LAO,2020,19674886.0
8420,LAO,2021,23366972.0
8421,LAO,2022,23193406.0
8422,LVA,1961,9886754.0
8423,LVA,1962,10381382.0
8424,LVA,1963,11135482.0
8425,LVA,1964,11844057.0
8426,LVA,1965,12565908.0
8427,LVA,1966,13272422.0
8428,LVA,1967,13882795.0
8429,LVA,1968,14276900.0
8430,LVA,1969,14871221.0
8431,LVA,1970,15644642.0
8432,LVA,1971,16609823.0
8433,LVA,1972,17485930.0
8434,LVA,1973,18236128.0
8435,LVA,1974,18943458.0
8436,LVA,1975,19922670.0
8437,LVA,1976,20690306.0
8438,LVA,1977,21397154.0
8439,LVA,1978,22136552.0
8440,LVA,1979,22318814.0
8441,LVA,1980,23196282.0
8442,LVA,1981,22769810.0
8443,LVA,1982,23198106.0
8444,LVA,1983,23535594.0
8445,LVA,1984,23749020.0
8446,LVA,1985,25600436.0
8447,LVA,1986,24091312.0
8448,LVA,1987,19834596.0
8449,LVA,1988,19407344.0
8450,LVA,1989,18120868.0
8451,LVA,1990,19662722.0
8452,LVA,1991,17920696.0
8453,LVA,1992,14194646.0
8454,LVA,1993,11922756.0
8455,LVA,1994,10371239.0
8456,LVA,1995,9134976.0
8457,LVA,1996,9212675.0
8458,LVA,1997,8680906.0
8459,LVA,1998,8306996.5
8460,LVA,1999,7718816.0
8461,LVA,2000,7082575.0
8462,LVA,2001,7497437.0
8463,LVA,2002,7521355.0
8464,LVA,2003,7726979.0
8465,LVA,2004,7732137.0
8466,LVA,2005,7811700.0
8467,LVA,2006,8310876.0
8468,LVA,2007,8638660.0
8469,LVA,2008,8198938.5
8470,LVA,2009,7456832.0
8471,LVA,2010,8555267.0
8472,LVA,2011,7811917.0
8473,LVA,2012,7520586.0
8474,LVA,2013,7369655.0
8475,LVA,2014,7173207.0
8476,LVA,2015,7263453.0
8477,LVA,2016,7211637.0
8478,LVA,2017,7216303.0
8479,LVA,2018,7863008.0
8480,LVA,2019,7650647.0
8481,LVA,2020,6999913.0
8482,LVA,2021,7240496.0
8483,LVA,2022,6591454.0
8484,LBN,1961,2678512.0
8485,LBN,1962,2850779.0
8486,LBN,1963,3022839.0
8487,LBN,1964,3261058.0
8488,LBN,1965,3311998.0
8489,LBN,1966,3622932.0
8490,LBN,1967,3564635.0
8491,LBN,1968,3693317.0
8492,LBN,1969,4344116.0
8493,LBN,1970,3940725.0
8494,LBN,1971,5300639.0
8495,LBN,1972,5653358.0
8496,LBN,1973,7066733.0
8497,LBN,1974,7087861.0
8498,LBN,1975,6265099.0
8499,LBN,1976,5924023.0
8500,LBN,1977,5385509.0
8501,LBN,1978,5495880.0
8502,LBN,1979,5785207.0
8503,LBN,1980,5889758.0
8504,LBN,1981,5844246.0
8505,LBN,1982,5719422.0
8506,LBN,1983,6942200.0
8507,LBN,1984,6713183.0
8508,LBN,1985,7764934.0
8509,LBN,1986,7478448.0
8510,LBN,1987,7670364.0
8511,LBN,1988,7345655.0
8512,LBN,1989,7720771.0
8513,LBN,1990,7868195.0
8514,LBN,1991,8115152.5
8515,LBN,1992,9726913.0
8516,LBN,1993,10354905.0
8517,LBN,1994,11110825.0
8518,LBN,1995,12254741.0
8519,LBN,1996,12752780.0
8520,LBN,1997,15098693.0
8521,LBN,1998,16286495.0
8522,LBN,1999,16429672.0
8523,LBN,2000,15466264.0
8524,LBN,2001,16406607.0
8525,LBN,2002,16243744.0
8526,LBN,2003,18529028.0
8527,LBN,2004,17208414.0
8528,LBN,2005,16650190.0
8529,LBN,2006,14792376.0
8530,LBN,2007,13746087.0
8531,LBN,2008,17417774.0
8532,LBN,2009,20957556.0
8533,LBN,2010,19996596.0
8534,LBN,2011,20264128.0
8535,LBN,2012,22332032.0
8536,LBN,2013,22163384.0
8537,LBN,2014,23992028.0
8538,LBN,2015,25734552.0
8539,LBN,2016,26441534.0
8540,LBN,2017,27824084.0
8541,LBN,2018,26160182.0
8542,LBN,2019,25661360.0
8543,LBN,2020,22279648.0
8544,LBN,2021,23471840.0
8545,LBN,2022,23904522.0
8546,LSO,1961,
8547,LSO,1962,
8548,LSO,1963,
8549,LSO,1964,
8550,LSO,1965,
8551,LSO,1966,
8552,LSO,1967,
8553,LSO,1968,
8554,LSO,1969,
8555,LSO,1970,
8556,LSO,1971,
8557,LSO,1972,
8558,LSO,1973,
8559,LSO,1974,
8560,LSO,1975,
8561,LSO,1976,
8562,LSO,1977,
8563,LSO,1978,
8564,LSO,1979,
8565,LSO,1980,
8566,LSO,1981,
8567,LSO,1982,
8568,LSO,1983,
8569,LSO,1984,
8570,LSO,1985,
8571,LSO,1986,
8572,LSO,1987,
8573,LSO,1988,
8574,LSO,1989,
8575,LSO,1990,1472928.0
8576,LSO,1991,1527888.0
8577,LSO,1992,1586512.0
8578,LSO,1993,1634144.0
8579,LSO,1994,1674448.0
8580,LSO,1995,1707424.0
8581,LSO,1996,1736736.0
8582,LSO,1997,1769712.0
8583,LSO,1998,1802688.0
8584,LSO,1999,1824672.0
8585,LSO,2000,1850320.0
8586,LSO,2001,1875968.0
8587,LSO,2002,1905280.0
8588,LSO,2003,1930928.0
8589,LSO,2004,1982224.0
8590,LSO,2005,2011535.9
8591,LSO,2006,2037184.0
8592,LSO,2007,2073823.9
8593,LSO,2008,2125120.0
8594,LSO,2009,2216720.0
8595,LSO,2010,2275344.0
8596,LSO,2011,3063104.0
8597,LSO,2012,3092416.0
8598,LSO,2013,2333968.0
8599,LSO,2014,2473200.0
8600,LSO,2015,2242368.0
8601,LSO,2016,2213056.0
8602,LSO,2017,2513504.0
8603,LSO,2018,2370608.0
8604,LSO,2019,2388928.0
8605,LSO,2020,2172752.0
8606,LSO,2021,2480521.0
8607,LSO,2022,3134694.0
8608,LBR,1961,161216.0
8609,LBR,1962,252815.98
8610,LBR,1963,355408.0
8611,LBR,1964,483648.0
8612,LBR,1965,556928.0
8613,LBR,1966,611888.0
8614,LBR,1967,611888.0
8615,LBR,1968,882816.0
8616,LBR,1969,1271111.0
8617,LBR,1970,1450587.0
8618,LBR,1971,1523867.0
8619,LBR,1972,1505547.0
8620,LBR,1973,1479899.0
8621,LBR,1974,1721723.0
8622,LBR,1975,1483563.0
8623,LBR,1976,1475601.0
8624,LBR,1977,1471362.0
8625,LBR,1978,1503152.0
8626,LBR,1979,1941899.0
8627,LBR,1980,2037558.1
8628,LBR,1981,1934943.0
8629,LBR,1982,597408.0
8630,LBR,1983,706518.0
8631,LBR,1984,695432.0
8632,LBR,1985,716084.0
8633,LBR,1986,722879.0
8634,LBR,1987,758462.0
8635,LBR,1988,809184.0
8636,LBR,1989,659594.0
8637,LBR,1990,456132.0
8638,LBR,1991,374548.0
8639,LBR,1992,391658.0
8640,LBR,1993,417301.0
8641,LBR,1994,415256.0
8642,LBR,1995,416069.0
8643,LBR,1996,427462.0
8644,LBR,1997,446187.0
8645,LBR,1998,473047.0
8646,LBR,1999,376138.0
8647,LBR,2000,398769.0
8648,LBR,2001,417418.0
8649,LBR,2002,432027.0
8650,LBR,2003,464323.0
8651,LBR,2004,546472.0
8652,LBR,2005,650572.0
8653,LBR,2006,672734.0
8654,LBR,2007,625121.0
8655,LBR,2008,530796.0
8656,LBR,2009,470687.0
8657,LBR,2010,756900.0
8658,LBR,2011,848052.0
8659,LBR,2012,962647.0
8660,LBR,2013,874265.0
8661,LBR,2014,821462.0
8662,LBR,2015,467217.0
8663,LBR,2016,497121.0
8664,LBR,2017,890868.0
8665,LBR,2018,421768.0
8666,LBR,2019,1019598.0
8667,LBR,2020,769421.0
8668,LBR,2021,865255.0
8669,LBR,2022,876934.0
8670,LBY,1961,1194464.0
8671,LBY,1962,1047904.0
8672,LBY,1963,1461936.0
8673,LBY,1964,663184.0
8674,LBY,1965,1014928.0
8675,LBY,1966,2627088.0
8676,LBY,1967,18492208.0
8677,LBY,1968,30114416.0
8678,LBY,1969,35522212.0
8679,LBY,1970,32305104.0
8680,LBY,1971,21628296.0
8681,LBY,1972,15220018.0
8682,LBY,1973,14575065.0
8683,LBY,1974,9337575.0
8684,LBY,1975,11568416.0
8685,LBY,1976,17887864.0
8686,LBY,1977,20198250.0
8687,LBY,1978,21155382.0
8688,LBY,1979,25926382.0
8689,LBY,1980,26780556.0
8690,LBY,1981,28667964.0
8691,LBY,1982,30565102.0
8692,LBY,1983,30146018.0
8693,LBY,1984,28276210.0
8694,LBY,1985,31002176.0
8695,LBY,1986,33895492.0
8696,LBY,1987,32348262.0
8697,LBY,1988,36160364.0
8698,LBY,1989,37068520.0
8699,LBY,1990,36513784.0
8700,LBY,1991,42619850.0
8701,LBY,1992,37024420.0
8702,LBY,1993,38708330.0
8703,LBY,1994,51359944.0
8704,LBY,1995,54595650.0
8705,LBY,1996,53951944.0
8706,LBY,1997,51778956.0
8707,LBY,1998,51652640.0
8708,LBY,1999,50259920.0
8709,LBY,2000,53238540.0
8710,LBY,2001,53113610.0
8711,LBY,2002,52524996.0
8712,LBY,2003,55477260.0
8713,LBY,2004,56850380.0
8714,LBY,2005,60668510.0
8715,LBY,2006,55744220.0
8716,LBY,2007,51595308.0
8717,LBY,2008,53501800.0
8718,LBY,2009,53397104.0
8719,LBY,2010,61085580.0
8720,LBY,2011,55861524.0
8721,LBY,2012,55278764.0
8722,LBY,2013,43458372.0
8723,LBY,2014,60602124.0
8724,LBY,2015,54550704.0
8725,LBY,2016,51649400.0
8726,LBY,2017,53437024.0
8727,LBY,2018,54019470.0
8728,LBY,2019,70527430.0
8729,LBY,2020,47068096.0
8730,LBY,2021,63925804.0
8731,LBY,2022,62961304.0
8732,LIE,1961,16864.0
8733,LIE,1962,17358.0
8734,LIE,1963,18770.0
8735,LIE,1964,57509.0
8736,LIE,1965,62472.0
8737,LIE,1966,61100.0
8738,LIE,1967,60654.0
8739,LIE,1968,73840.0
8740,LIE,1969,87562.0
8741,LIE,1970,111005.0
8742,LIE,1971,116204.0
8743,LIE,1972,107524.0
8744,LIE,1973,134562.0
8745,LIE,1974,109178.0
8746,LIE,1975,137461.0
8747,LIE,1976,133671.0
8748,LIE,1977,152279.0
8749,LIE,1978,151892.0
8750,LIE,1979,130670.99
8751,LIE,1980,157827.0
8752,LIE,1981,148220.0
8753,LIE,1982,103794.0
8754,LIE,1983,130703.0
8755,LIE,1984,136442.0
8756,LIE,1985,170224.0
8757,LIE,1986,195139.0
8758,LIE,1987,135113.0
8759,LIE,1988,179013.0
8760,LIE,1989,187138.0
8761,LIE,1990,198971.0
8762,LIE,1991,206329.0
8763,LIE,1992,206950.0
8764,LIE,1993,215034.0
8765,LIE,1994,201111.0
8766,LIE,1995,204202.0
8767,LIE,1996,205960.0
8768,LIE,1997,218376.0
8769,LIE,1998,229239.0
8770,LIE,1999,226566.0
8771,LIE,2000,216860.0
8772,LIE,2001,214671.0
8773,LIE,2002,220018.0
8774,LIE,2003,229355.0
8775,LIE,2004,229391.0
8776,LIE,2005,228986.0
8777,LIE,2006,231121.0
8778,LIE,2007,200794.0
8779,LIE,2008,219536.0
8780,LIE,2009,205375.0
8781,LIE,2010,190830.0
8782,LIE,2011,176782.0
8783,LIE,2012,185325.0
8784,LIE,2013,192545.0
8785,LIE,2014,161259.0
8786,LIE,2015,159774.0
8787,LIE,2016,149838.0
8788,LIE,2017,155769.0
8789,LIE,2018,142950.0
8790,LIE,2019,149022.0
8791,LIE,2020,141929.0
8792,LIE,2021,145884.0
8793,LIE,2022,149934.0
8794,LTU,1961,15308959.0
8795,LTU,1962,16087135.0
8796,LTU,1963,17268010.0
8797,LTU,1964,18375186.0
8798,LTU,1965,19494222.0
8799,LTU,1966,20590806.0
8800,LTU,1967,21554170.0
8801,LTU,1968,22182598.0
8802,LTU,1969,23120812.0
8803,LTU,1970,24328818.0
8804,LTU,1971,25869234.0
8805,LTU,1972,27270690.0
8806,LTU,1973,28480460.0
8807,LTU,1974,29627160.0
8808,LTU,1975,31192876.0
8809,LTU,1976,32413060.0
8810,LTU,1977,33544392.0
8811,LTU,1978,34739052.0
8812,LTU,1979,35035710.0
8813,LTU,1980,36422224.0
8814,LTU,1981,35804790.0
8815,LTU,1982,36490790.0
8816,LTU,1983,37050428.0
8817,LTU,1984,37406680.0
8818,LTU,1985,40300924.0
8819,LTU,1986,36309600.0
8820,LTU,1987,36069636.0
8821,LTU,1988,36789700.0
8822,LTU,1989,36898080.0
8823,LTU,1990,35737676.0
8824,LTU,1991,37820376.0
8825,LTU,1992,21168442.0
8826,LTU,1993,16319714.0
8827,LTU,1994,15767042.0
8828,LTU,1995,15057343.0
8829,LTU,1996,15739963.0
8830,LTU,1997,15162846.0
8831,LTU,1998,15997053.0
8832,LTU,1999,13449596.0
8833,LTU,2000,11843035.0
8834,LTU,2001,12593737.0
8835,LTU,2002,12666029.0
8836,LTU,2003,12659431.0
8837,LTU,2004,13254169.0
8838,LTU,2005,13862650.0
8839,LTU,2006,14195783.0
8840,LTU,2007,15475053.0
8841,LTU,2008,14918748.0
8842,LTU,2009,12830513.0
8843,LTU,2010,13803169.0
8844,LTU,2011,13960951.0
8845,LTU,2012,14055952.0
8846,LTU,2013,13154249.0
8847,LTU,2014,12854897.0
8848,LTU,2015,13055458.0
8849,LTU,2016,13121737.0
8850,LTU,2017,13286188.0
8851,LTU,2018,13434746.0
8852,LTU,2019,13677775.0
8853,LTU,2020,13538674.0
8854,LTU,2021,13829675.0
8855,LTU,2022,12667216.0
8856,LUX,1961,11580983.0
8857,LUX,1962,11540679.0
8858,LUX,1963,11438176.0
8859,LUX,1964,12295552.0
8860,LUX,1965,12192901.0
8861,LUX,1966,11610355.0
8862,LUX,1967,11350329.0
8863,LUX,1968,12258972.0
8864,LUX,1969,13182240.0
8865,LUX,1970,13735355.0
8866,LUX,1971,13194012.0
8867,LUX,1972,13493196.0
8868,LUX,1973,14175353.0
8869,LUX,1974,14424045.0
8870,LUX,1975,11863886.0
8871,LUX,1976,11861830.0
8872,LUX,1977,10953946.0
8873,LUX,1978,11880833.0
8874,LUX,1979,12162236.0
8875,LUX,1980,11073563.0
8876,LUX,1981,9485958.0
8877,LUX,1982,8924177.0
8878,LUX,1983,8364030.0
8879,LUX,1984,9004226.0
8880,LUX,1985,9236842.0
8881,LUX,1986,9111157.0
8882,LUX,1987,8812260.0
8883,LUX,1988,9099730.0
8884,LUX,1989,9846277.0
8885,LUX,1990,11815503.0
8886,LUX,1991,12434925.0
8887,LUX,1992,12202474.0
8888,LUX,1993,12351908.0
8889,LUX,1994,11542851.0
8890,LUX,1995,9155929.0
8891,LUX,1996,9207411.0
8892,LUX,1997,8563894.0
8893,LUX,1998,7663257.0
8894,LUX,1999,8117591.0
8895,LUX,2000,8703619.0
8896,LUX,2001,9205489.0
8897,LUX,2002,9980627.0
8898,LUX,2003,10452518.0
8899,LUX,2004,11821717.0
8900,LUX,2005,12079575.0
8901,LUX,2006,11910985.0
8902,LUX,2007,11306903.0
8903,LUX,2008,11172490.0
8904,LUX,2009,10630350.0
8905,LUX,2010,11197591.0
8906,LUX,2011,11102366.0
8907,LUX,2012,10872003.0
8908,LUX,2013,10338725.0
8909,LUX,2014,9823495.0
8910,LUX,2015,9350996.0
8911,LUX,2016,9094195.0
8912,LUX,2017,9267992.0
8913,LUX,2018,9573905.0
8914,LUX,2019,9769623.0
8915,LUX,2020,8067690.0
8916,LUX,2021,8429713.0
8917,LUX,2022,7524108.0
8918,MAC,1961,69616.0
8919,MAC,1962,95264.0
8920,MAC,1963,106256.0
8921,MAC,1964,128240.01
8922,MAC,1965,131904.0
8923,MAC,1966,150224.0
8924,MAC,1967,164880.0
8925,MAC,1968,168544.0
8926,MAC,1969,168544.0
8927,MAC,1970,205184.0
8928,MAC,1971,227168.0
8929,MAC,1972,230832.0
8930,MAC,1973,223504.0
8931,MAC,1974,267472.0
8932,MAC,1975,296784.0
8933,MAC,1976,252815.98
8934,MAC,1977,307776.0
8935,MAC,1978,414032.0
8936,MAC,1979,414032.0
8937,MAC,1980,527616.0
8938,MAC,1981,534944.0
8939,MAC,1982,483648.0
8940,MAC,1983,681504.0
8941,MAC,1984,604560.0
8942,MAC,1985,732800.0
8943,MAC,1986,875696.0
8944,MAC,1987,970960.0
8945,MAC,1988,963632.0
8946,MAC,1989,1029584.06
8947,MAC,1990,1033247.94
8948,MAC,1991,1091872.0
8949,MAC,1992,1080880.0
8950,MAC,1993,1179808.0
8951,MAC,1994,1271408.0
8952,MAC,1995,1231104.0
8953,MAC,1996,1406976.0
8954,MAC,1997,1487584.0
8955,MAC,1998,1557200.0
8956,MAC,1999,1516896.0
8957,MAC,2000,1630480.0
8958,MAC,2001,1685440.0
8959,MAC,2002,1516896.0
8960,MAC,2003,1531552.0
8961,MAC,2004,1714752.0
8962,MAC,2005,1828336.0
8963,MAC,2006,1619488.0
8964,MAC,2007,1363008.0
8965,MAC,2008,1132176.0
8966,MAC,2009,1890624.0
8967,MAC,2010,1234768.0
8968,MAC,2011,1293392.0
8969,MAC,2012,1132176.0
8970,MAC,2013,989280.0
8971,MAC,2014,1293392.0
8972,MAC,2015,1769712.0
8973,MAC,2016,1780704.0
8974,MAC,2017,1927264.0
8975,MAC,2018,1242096.0
8976,MAC,2019,1212784.0
8977,MAC,2020,1033247.94
8978,MAC,2021,1068793.0
8979,MAC,2022,1051646.0
8980,MDG,1961,355408.0
8981,MDG,1962,395653.0
8982,MDG,1963,461486.0
8983,MDG,1964,483468.0
8984,MDG,1965,556779.0
8985,MDG,1966,578704.0
8986,MDG,1967,842482.0
8987,MDG,1968,912069.0
8988,MDG,1969,849751.0
8989,MDG,1970,970663.0
8990,MDG,1971,1025624.06
8991,MDG,1972,1285797.0
8992,MDG,1973,1073256.0
8993,MDG,1974,1186898.0
8994,MDG,1975,1692530.0
8995,MDG,1976,992234.0
8996,MDG,1977,845601.0
8997,MDG,1978,1017215.94
8998,MDG,1979,1130237.0
8999,MDG,1980,1613940.0
9000,MDG,1981,1024539.94
9001,MDG,1982,1013337.0
9002,MDG,1983,650391.0
9003,MDG,1984,866372.0
9004,MDG,1985,1053031.0
9005,MDG,1986,1137097.0
9006,MDG,1987,1282418.0
9007,MDG,1988,1285795.0
9008,MDG,1989,925801.0
9009,MDG,1990,944296.0
9010,MDG,1991,1024866.0
9011,MDG,1992,1002845.06
9012,MDG,1993,1032120.0
9013,MDG,1994,1152161.0
9014,MDG,1995,1192441.0
9015,MDG,1996,1245339.0
9016,MDG,1997,1535182.0
9017,MDG,1998,1619053.0
9018,MDG,1999,1762736.0
9019,MDG,2000,1947883.0
9020,MDG,2001,1743020.0
9021,MDG,2002,1235809.0
9022,MDG,2003,1692058.0
9023,MDG,2004,1804376.0
9024,MDG,2005,1741080.0
9025,MDG,2006,1674711.0
9026,MDG,2007,1735019.0
9027,MDG,2008,1779958.0
9028,MDG,2009,1706379.0
9029,MDG,2010,1871843.0
9030,MDG,2011,2373945.0
9031,MDG,2012,2744214.0
9032,MDG,2013,3207590.0
9033,MDG,2014,3157868.0
9034,MDG,2015,3227484.0
9035,MDG,2016,3267788.0
9036,MDG,2017,4118890.8
9037,MDG,2018,3791318.0
9038,MDG,2019,4256360.0
9039,MDG,2020,3963948.0
9040,MDG,2021,4266675.0
9041,MDG,2022,4403593.0
9042,MWI,1961,373318.0
9043,MWI,1962,360614.0
9044,MWI,1963,346705.0
9045,MWI,1964,329641.0
9046,MWI,1965,347961.0
9047,MWI,1966,428510.0
9048,MWI,1967,366222.0
9049,MWI,1968,388148.0
9050,MWI,1969,380756.0
9051,MWI,1970,454069.0
9052,MWI,1971,501672.03
9053,MWI,1972,545572.0
9054,MWI,1973,571115.0
9055,MWI,1974,549090.0
9056,MWI,1975,578272.0
9057,MWI,1976,581989.0
9058,MWI,1977,636859.0
9059,MWI,1978,669734.0
9060,MWI,1979,636722.0
9061,MWI,1980,710076.0
9062,MWI,1981,603851.0
9063,MWI,1982,593091.0
9064,MWI,1983,574535.0
9065,MWI,1984,556183.0
9066,MWI,1985,556311.0
9067,MWI,1986,552455.0
9068,MWI,1987,545095.0
9069,MWI,1988,541487.0
9070,MWI,1989,563351.0
9071,MWI,1990,740333.0
9072,MWI,1991,787610.0
9073,MWI,1992,787089.0
9074,MWI,1993,881995.0
9075,MWI,1994,901750.0
9076,MWI,1995,906502.0
9077,MWI,1996,919530.0
9078,MWI,1997,914855.0
9079,MWI,1998,901754.0
9080,MWI,1999,893264.0
9081,MWI,2000,857646.0
9082,MWI,2001,773253.0
9083,MWI,2002,856235.0
9084,MWI,2003,918499.0
9085,MWI,2004,901678.0
9086,MWI,2005,848983.0
9087,MWI,2006,847983.0
9088,MWI,2007,919470.0
9089,MWI,2008,998373.0
9090,MWI,2009,1013307.0
9091,MWI,2010,968498.0
9092,MWI,2011,1056154.0
9093,MWI,2012,1066113.0
9094,MWI,2013,1145877.0
9095,MWI,2014,1040758.94
9096,MWI,2015,1082885.0
9097,MWI,2016,1205613.0
9098,MWI,2017,1229673.0
9099,MWI,2018,1723025.0
9100,MWI,2019,1636507.0
9101,MWI,2020,1870757.0
9102,MWI,2021,2078419.9
9103,MWI,2022,2094072.1
9104,MYS,1961,4684919.0
9105,MYS,1962,4776549.0
9106,MYS,1963,5827968.0
9107,MYS,1964,7399409.0
9108,MYS,1965,8380229.0
9109,MYS,1966,9834393.0
9110,MYS,1967,10127602.0
9111,MYS,1968,10530226.0
9112,MYS,1969,9137758.0
9113,MYS,1970,14585889.0
9114,MYS,1971,16662594.0
9115,MYS,1972,17900626.0
9116,MYS,1973,17505126.0
9117,MYS,1974,19044680.0
9118,MYS,1975,19445158.0
9119,MYS,1976,23897642.0
9120,MYS,1977,22620840.0
9121,MYS,1978,23260444.0
9122,MYS,1979,27305936.0
9123,MYS,1980,28032596.0
9124,MYS,1981,30877660.0
9125,MYS,1982,30641940.0
9126,MYS,1983,38048304.0
9127,MYS,1984,34794430.0
9128,MYS,1985,36329770.0
9129,MYS,1986,40101890.0
9130,MYS,1987,40877684.0
9131,MYS,1988,42869204.0
9132,MYS,1989,50083868.0
9133,MYS,1990,54269364.0
9134,MYS,1991,65785132.0
9135,MYS,1992,72961016.0
9136,MYS,1993,86718630.0
9137,MYS,1994,88036030.0
9138,MYS,1995,110840970.0
9139,MYS,1996,110632800.0
9140,MYS,1997,119628820.0
9141,MYS,1998,109781690.0
9142,MYS,1999,103986550.0
