,country_code,ano,uso_total_de_fertilizantes(t)
2841,ECU,2012,11469.74
2842,ECU,2013,6471.77
2843,ECU,2014,33573.94
2844,ECU,2015,44564.66
2845,ECU,2016,39239.6
2846,ECU,2017,37808.0
2847,ECU,2018,37408.2
2848,ECU,2019,34081.3
2849,ECU,2020,17868.54
2850,ECU,2021,1655.79
2851,ECU,2022,2350.03
2852,EGY,1961,
2853,EGY,1962,
2854,EGY,1963,
2855,EGY,1964,
2856,EGY,1965,
2857,EGY,1966,
2858,EGY,1967,
2859,EGY,1968,
2860,EGY,1969,
2861,EGY,1970,
2862,EGY,1971,
2863,EGY,1972,
2864,EGY,1973,
2865,EGY,1974,
2866,EGY,1975,
2867,EGY,1976,
2868,EGY,1977,
2869,EGY,1978,
2870,EGY,1979,
2871,EGY,1980,
2872,EGY,1981,
2873,EGY,1982,
2874,EGY,1983,
2875,EGY,1984,
2876,EGY,1985,
2877,EGY,1986,
2878,EGY,1987,
2879,EGY,1988,
2880,EGY,1989,
2881,EGY,1990,13214.0
2882,EGY,1991,8255.0
2883,EGY,1992,6156.0
2884,EGY,1993,4175.0
2885,EGY,1994,4283.0
2886,EGY,1995,4391.0
2887,EGY,1996,4499.0
2888,EGY,1997,4607.0
2889,EGY,1998,4715.0
2890,EGY,1999,4823.0
2891,EGY,2000,4931.0
2892,EGY,2001,5039.0
2893,EGY,2002,5147.0
2894,EGY,2003,5255.0
2895,EGY,2004,5363.0
2896,EGY,2005,5471.0
2897,EGY,2006,9781.0
2898,EGY,2007,9105.0
2899,EGY,2008,9527.0
2900,EGY,2009,9013.0
2901,EGY,2010,11590.0
2902,EGY,2011,12945.0
2903,EGY,2012,13991.0
2904,EGY,2013,13653.0
2905,EGY,2014,11363.0
2906,EGY,2015,8043.71
2907,EGY,2016,11523.61
2908,EGY,2017,8107.45
2909,EGY,2018,11277.41
2910,EGY,2019,12909.11
2911,EGY,2020,11747.64
2912,EGY,2021,10545.47
2913,EGY,2022,9468.64
2914,SLV,1961,
2915,SLV,1962,
2916,SLV,1963,
2917,SLV,1964,
2918,SLV,1965,
2919,SLV,1966,
2920,SLV,1967,
2921,SLV,1968,
2922,SLV,1969,
2923,SLV,1970,
2924,SLV,1971,
2925,SLV,1972,
2926,SLV,1973,
2927,SLV,1974,
2928,SLV,1975,
2929,SLV,1976,
2930,SLV,1977,
2931,SLV,1978,
2932,SLV,1979,
2933,SLV,1980,
2934,SLV,1981,
2935,SLV,1982,
2936,SLV,1983,
2937,SLV,1984,
2938,SLV,1985,
2939,SLV,1986,
2940,SLV,1987,
2941,SLV,1988,
2942,SLV,1989,
2943,SLV,1990,2524.0
2944,SLV,1991,4096.0
2945,SLV,1992,3940.77
2946,SLV,1993,3785.54
2947,SLV,1994,3630.31
2948,SLV,1995,3475.08
2949,SLV,1996,3319.85
2950,SLV,1997,3164.62
2951,SLV,1998,3009.39
2952,SLV,1999,2854.16
2953,SLV,2000,2698.93
2954,SLV,2001,2543.7
2955,SLV,2002,2388.47
2956,SLV,2003,2233.24
2957,SLV,2004,2078.01
2958,SLV,2005,1922.78
2959,SLV,2006,2265.72
2960,SLV,2007,1940.78
2961,SLV,2008,3899.48
2962,SLV,2009,3333.88
2963,SLV,2010,3598.59
2964,SLV,2011,3231.13
2965,SLV,2012,2595.16
2966,SLV,2013,6005.08
2967,SLV,2014,5638.23
2968,SLV,2015,1747.35
2969,SLV,2016,1419.2
2970,SLV,2017,3133.73
2971,SLV,2018,2955.68
2972,SLV,2019,2525.72
2973,SLV,2020,3098.7
2974,SLV,2021,3793.4
2975,SLV,2022,3793.4
2976,GNQ,1961,
2977,GNQ,1962,
2978,GNQ,1963,
2979,GNQ,1964,
2980,GNQ,1965,
2981,GNQ,1966,
2982,GNQ,1967,
2983,GNQ,1968,
2984,GNQ,1969,
2985,GNQ,1970,
2986,GNQ,1971,
2987,GNQ,1972,
2988,GNQ,1973,
2989,GNQ,1974,
2990,GNQ,1975,
2991,GNQ,1976,
2992,GNQ,1977,
2993,GNQ,1978,
2994,GNQ,1979,
2995,GNQ,1980,
2996,GNQ,1981,
2997,GNQ,1982,
2998,GNQ,1983,
2999,GNQ,1984,
3000,GNQ,1985,
3001,GNQ,1986,
3002,GNQ,1987,
3003,GNQ,1988,
3004,GNQ,1989,
3005,GNQ,1990,3.13
3006,GNQ,1991,3.04
3007,GNQ,1992,2.87
3008,GNQ,1993,19.27
3009,GNQ,1994,52.25
3010,GNQ,1995,59.45
3011,GNQ,1996,50.5
3012,GNQ,1997,24.7
3013,GNQ,1998,24.41
3014,GNQ,1999,23.41
3015,GNQ,2000,17.18
3016,GNQ,2001,11.85
3017,GNQ,2002,9.29
3018,GNQ,2003,18.55
3019,GNQ,2004,30.51
3020,GNQ,2005,60.84
3021,GNQ,2006,128.4
3022,GNQ,2007,155.89
3023,GNQ,2008,163.39
3024,GNQ,2009,169.79
3025,GNQ,2010,180.22
3026,GNQ,2011,204.4
3027,GNQ,2012,185.07
3028,GNQ,2013,176.77
3029,GNQ,2014,156.57
3030,GNQ,2015,108.83
3031,GNQ,2016,85.9
3032,GNQ,2017,62.17
3033,GNQ,2018,72.27
3034,GNQ,2019,77.87
3035,GNQ,2020,80.18
3036,GNQ,2021,78.25
3037,GNQ,2022,77.29
3038,ERI,1961,
3039,ERI,1962,
3040,ERI,1963,
3041,ERI,1964,
3042,ERI,1965,
3043,ERI,1966,
3044,ERI,1967,
3045,ERI,1968,
3046,ERI,1969,
3047,ERI,1970,
3048,ERI,1971,
3049,ERI,1972,
3050,ERI,1973,
3051,ERI,1974,
3052,ERI,1975,
3053,ERI,1976,
3054,ERI,1977,
3055,ERI,1978,
3056,ERI,1979,
3057,ERI,1980,
3058,ERI,1981,
3059,ERI,1982,
3060,ERI,1983,
3061,ERI,1984,
3062,ERI,1985,
3063,ERI,1986,
3064,ERI,1987,
3065,ERI,1988,
3066,ERI,1989,
3067,ERI,1990,
3068,ERI,1991,
3069,ERI,1992,
3070,ERI,1993,4.44
3071,ERI,1994,4.44
3072,ERI,1995,4.44
3073,ERI,1996,4.44
3074,ERI,1997,30.92
3075,ERI,1998,19.61
3076,ERI,1999,22.28
3077,ERI,2000,24.96
3078,ERI,2001,27.63
3079,ERI,2002,27.63
3080,ERI,2003,27.63
3081,ERI,2004,27.63
3082,ERI,2005,27.63
3083,ERI,2006,27.63
3084,ERI,2007,27.63
3085,ERI,2008,27.63
3086,ERI,2009,27.63
3087,ERI,2010,27.63
3088,ERI,2011,27.63
3089,ERI,2012,27.63
3090,ERI,2013,27.63
3091,ERI,2014,27.63
3092,ERI,2015,27.63
3093,ERI,2016,27.63
3094,ERI,2017,27.63
3095,ERI,2018,27.63
3096,ERI,2019,27.63
3097,ERI,2020,27.63
3098,ERI,2021,27.63
3099,ERI,2022,27.63
3100,EST,1961,
3101,EST,1962,
3102,EST,1963,
3103,EST,1964,
3104,EST,1965,
3105,EST,1966,
3106,EST,1967,
3107,EST,1968,
3108,EST,1969,
3109,EST,1970,
3110,EST,1971,
3111,EST,1972,
3112,EST,1973,
3113,EST,1974,
3114,EST,1975,
3115,EST,1976,
3116,EST,1977,
3117,EST,1978,
3118,EST,1979,
3119,EST,1980,
3120,EST,1981,
3121,EST,1982,
3122,EST,1983,
3123,EST,1984,
3124,EST,1985,
3125,EST,1986,
3126,EST,1987,
3127,EST,1988,
3128,EST,1989,
3129,EST,1990,
3130,EST,1991,
3131,EST,1992,469.0
3132,EST,1993,170.0
3133,EST,1994,176.0
3134,EST,1995,154.0
3135,EST,1996,133.0
3136,EST,1997,200.0
3137,EST,1998,195.0
3138,EST,1999,187.0
3139,EST,2000,315.0
3140,EST,2001,329.0
3141,EST,2002,331.0
3142,EST,2003,323.0
3143,EST,2004,351.0
3144,EST,2005,386.0
3145,EST,2006,452.0
3146,EST,2007,460.0
3147,EST,2008,551.0
3148,EST,2009,402.0
3149,EST,2010,514.0
3150,EST,2011,460.0
3151,EST,2012,553.0
3152,EST,2013,567.79
3153,EST,2014,596.39
3154,EST,2015,594.55
3155,EST,2016,712.54
3156,EST,2017,673.98
3157,EST,2018,636.08
3158,EST,2019,728.97
3159,EST,2020,761.0
3160,EST,2021,885.92
3161,EST,2022,605.39
3162,SWZ,1961,
3163,SWZ,1962,
3164,SWZ,1963,
3165,SWZ,1964,
3166,SWZ,1965,
3167,SWZ,1966,
3168,SWZ,1967,
3169,SWZ,1968,
3170,SWZ,1969,
3171,SWZ,1970,
3172,SWZ,1971,
3173,SWZ,1972,
3174,SWZ,1973,
3175,SWZ,1974,
3176,SWZ,1975,
3177,SWZ,1976,
3178,SWZ,1977,
3179,SWZ,1978,
3180,SWZ,1979,
3181,SWZ,1980,
3182,SWZ,1981,
3183,SWZ,1982,
3184,SWZ,1983,
3185,SWZ,1984,
3186,SWZ,1985,
3187,SWZ,1986,
3188,SWZ,1987,
3189,SWZ,1988,
3190,SWZ,1989,
3191,SWZ,1990,741.56
3192,SWZ,1991,741.56
3193,SWZ,1992,741.56
3194,SWZ,1993,741.56
3195,SWZ,1994,741.56
3196,SWZ,1995,741.56
3197,SWZ,1996,741.56
3198,SWZ,1997,692.74
3199,SWZ,1998,680.59
3200,SWZ,1999,566.75
3201,SWZ,2000,551.51
3202,SWZ,2001,452.66
3203,SWZ,2002,757.61
3204,SWZ,2003,962.57
3205,SWZ,2004,1262.13
3206,SWZ,2005,1091.99
3207,SWZ,2006,847.8
3208,SWZ,2007,438.25
3209,SWZ,2008,199.04
3210,SWZ,2009,185.24
3211,SWZ,2010,484.4
3212,SWZ,2011,587.21
3213,SWZ,2012,581.59
3214,SWZ,2013,462.22
3215,SWZ,2014,522.75
3216,SWZ,2015,582.07
3217,SWZ,2016,680.43
3218,SWZ,2017,863.44
3219,SWZ,2018,1039.6
3220,SWZ,2019,1148.16
3221,SWZ,2020,1238.7
3222,SWZ,2021,1344.6
3223,SWZ,2022,1397.55
3224,ETH,1961,
3225,ETH,1962,
3226,ETH,1963,
3227,ETH,1964,
3228,ETH,1965,
3229,ETH,1966,
3230,ETH,1967,
3231,ETH,1968,
3232,ETH,1969,
3233,ETH,1970,
3234,ETH,1971,
3235,ETH,1972,
3236,ETH,1973,
3237,ETH,1974,
3238,ETH,1975,
3239,ETH,1976,
3240,ETH,1977,
3241,ETH,1978,
3242,ETH,1979,
3243,ETH,1980,
3244,ETH,1981,
3245,ETH,1982,
3246,ETH,1983,
3247,ETH,1984,
3248,ETH,1985,
3249,ETH,1986,
3250,ETH,1987,
3251,ETH,1988,
3252,ETH,1989,
3253,ETH,1990,
3254,ETH,1991,
3255,ETH,1992,
3256,ETH,1993,242.0
3257,ETH,1994,242.0
3258,ETH,1995,242.0
3259,ETH,1996,383.0
3260,ETH,1997,383.0
3261,ETH,1998,383.0
3262,ETH,1999,492.5
3263,ETH,2000,602.0
3264,ETH,2001,630.0
3265,ETH,2002,822.67
3266,ETH,2003,1015.35
3267,ETH,2004,1208.03
3268,ETH,2005,1400.7
3269,ETH,2006,2603.1
3270,ETH,2007,2593.9
3271,ETH,2008,2270.6
3272,ETH,2009,3699.2
3273,ETH,2010,4128.1
3274,ETH,2011,4128.1
3275,ETH,2012,4128.1
3276,ETH,2013,4128.1
3277,ETH,2014,4128.1
3278,ETH,2015,4128.1
3279,ETH,2016,4128.1
3280,ETH,2017,4128.1
3281,ETH,2018,4128.1
3282,ETH,2019,4128.1
3283,ETH,2020,4128.1
3284,ETH,2021,4128.1
3285,ETH,2022,4128.1
3286,FJI,1961,
3287,FJI,1962,
3288,FJI,1963,
3289,FJI,1964,
3290,FJI,1965,
3291,FJI,1966,
3292,FJI,1967,
3293,FJI,1968,
3294,FJI,1969,
3295,FJI,1970,
3296,FJI,1971,
3297,FJI,1972,
3298,FJI,1973,
3299,FJI,1974,
3300,FJI,1975,
3301,FJI,1976,
3302,FJI,1977,
3303,FJI,1978,
3304,FJI,1979,
3305,FJI,1980,
3306,FJI,1981,
3307,FJI,1982,
3308,FJI,1983,
3309,FJI,1984,
3310,FJI,1985,
3311,FJI,1986,
3312,FJI,1987,
3313,FJI,1988,
3314,FJI,1989,
3315,FJI,1990,125.75
3316,FJI,1991,676.34
3317,FJI,1992,115.81
3318,FJI,1993,137.58
3319,FJI,1994,159.34
3320,FJI,1995,181.1
3321,FJI,1996,202.86
3322,FJI,1997,224.62
3323,FJI,1998,246.38
3324,FJI,1999,268.14
3325,FJI,2000,289.9
3326,FJI,2001,311.67
3327,FJI,2002,333.43
3328,FJI,2003,355.19
3329,FJI,2004,376.95
3330,FJI,2005,398.71
3331,FJI,2006,420.47
3332,FJI,2007,442.23
3333,FJI,2008,463.99
3334,FJI,2009,557.62
3335,FJI,2010,602.35
3336,FJI,2011,579.85
3337,FJI,2012,647.28
3338,FJI,2013,578.64
3339,FJI,2014,762.26
3340,FJI,2015,687.3
3341,FJI,2016,612.34
3342,FJI,2017,612.34
3343,FJI,2018,612.34
3344,FJI,2019,612.34
3345,FJI,2020,612.34
3346,FJI,2021,612.34
3347,FJI,2022,612.34
3348,FIN,1961,
3349,FIN,1962,
3350,FIN,1963,
3351,FIN,1964,
3352,FIN,1965,
3353,FIN,1966,
3354,FIN,1967,
3355,FIN,1968,
3356,FIN,1969,
3357,FIN,1970,
3358,FIN,1971,
3359,FIN,1972,
3360,FIN,1973,
3361,FIN,1974,
3362,FIN,1975,
3363,FIN,1976,
3364,FIN,1977,
3365,FIN,1978,
3366,FIN,1979,
3367,FIN,1980,
3368,FIN,1981,
3369,FIN,1982,
3370,FIN,1983,
3371,FIN,1984,
3372,FIN,1985,
3373,FIN,1986,
3374,FIN,1987,
3375,FIN,1988,
3376,FIN,1989,
3377,FIN,1990,4254.58
3378,FIN,1991,3756.54
3379,FIN,1992,4054.17
3380,FIN,1993,4103.38
3381,FIN,1994,3970.65
3382,FIN,1995,2368.26
3383,FIN,1996,2485.12
3384,FIN,1997,3128.15
3385,FIN,1998,4053.56
3386,FIN,1999,4180.64
3387,FIN,2000,3608.08
3388,FIN,2001,4077.46
3389,FIN,2002,4731.01
3390,FIN,2003,4735.83
3391,FIN,2004,4765.83
3392,FIN,2005,4956.24
3393,FIN,2006,5254.09
3394,FIN,2007,4064.95
3395,FIN,2008,3806.2
3396,FIN,2009,4804.83
3397,FIN,2010,3806.97
3398,FIN,2011,4043.94
3399,FIN,2012,4283.01
3400,FIN,2013,3266.99
3401,FIN,2014,3493.26
3402,FIN,2015,3996.32
3403,FIN,2016,4608.82
3404,FIN,2017,4358.93
3405,FIN,2018,4894.19
3406,FIN,2019,4031.07
3407,FIN,2020,4912.52
3408,FIN,2021,4091.67
3409,FIN,2022,3293.39
3410,FRA,1961,
3411,FRA,1962,
3412,FRA,1963,
3413,FRA,1964,
3414,FRA,1965,
3415,FRA,1966,
3416,FRA,1967,
3417,FRA,1968,
3418,FRA,1969,
3419,FRA,1970,
3420,FRA,1971,
3421,FRA,1972,
3422,FRA,1973,
3423,FRA,1974,
3424,FRA,1975,
3425,FRA,1976,
3426,FRA,1977,
3427,FRA,1978,
3428,FRA,1979,
3429,FRA,1980,
3430,FRA,1981,
3431,FRA,1982,
3432,FRA,1983,
3433,FRA,1984,
3434,FRA,1985,
3435,FRA,1986,
3436,FRA,1987,
3437,FRA,1988,
3438,FRA,1989,
3439,FRA,1990,97701.0
3440,FRA,1991,103434.0
3441,FRA,1992,85249.0
3442,FRA,1993,91953.0
3443,FRA,1994,89515.0
3444,FRA,1995,84011.0
3445,FRA,1996,97890.0
3446,FRA,1997,109792.0
3447,FRA,1998,107753.0
3448,FRA,1999,114695.0
3449,FRA,2000,97878.0
3450,FRA,2001,99694.0
3451,FRA,2002,82448.0
3452,FRA,2003,74531.0
3453,FRA,2004,76099.0
3454,FRA,2005,78265.0
3455,FRA,2006,71612.0
3456,FRA,2007,77255.0
3457,FRA,2008,78577.0
3458,FRA,2009,63676.0
3459,FRA,2010,61903.0
3460,FRA,2011,61351.89
3461,FRA,2012,63844.29
3462,FRA,2013,66757.42
3463,FRA,2014,74873.62
3464,FRA,2015,66629.33
3465,FRA,2016,72076.25
3466,FRA,2017,70458.87
3467,FRA,2018,83983.13
3468,FRA,2019,54303.71
3469,FRA,2020,64789.22
3470,FRA,2021,69697.52
3471,FRA,2022,67874.94
3472,GAB,1961,
3473,GAB,1962,
3474,GAB,1963,
3475,GAB,1964,
3476,GAB,1965,
3477,GAB,1966,
3478,GAB,1967,
3479,GAB,1968,
3480,GAB,1969,
3481,GAB,1970,
3482,GAB,1971,
3483,GAB,1972,
3484,GAB,1973,
3485,GAB,1974,
3486,GAB,1975,
3487,GAB,1976,
3488,GAB,1977,
3489,GAB,1978,
3490,GAB,1979,
3491,GAB,1980,
3492,GAB,1981,
3493,GAB,1982,
3494,GAB,1983,
3495,GAB,1984,
3496,GAB,1985,
3497,GAB,1986,
3498,GAB,1987,
3499,GAB,1988,
3500,GAB,1989,
3501,GAB,1990,195.58
3502,GAB,1991,206.88
3503,GAB,1992,234.73
3504,GAB,1993,282.61
3505,GAB,1994,328.92
3506,GAB,1995,368.44
3507,GAB,1996,398.61
3508,GAB,1997,416.16
3509,GAB,1998,390.75
3510,GAB,1999,368.51
3511,GAB,2000,349.48
3512,GAB,2001,330.0
3513,GAB,2002,263.88
3514,GAB,2003,247.7
3515,GAB,2004,362.15
3516,GAB,2005,506.82
3517,GAB,2006,592.43
3518,GAB,2007,559.68
3519,GAB,2008,522.02
3520,GAB,2009,714.76
3521,GAB,2010,817.98
3522,GAB,2011,899.44
3523,GAB,2012,803.57
3524,GAB,2013,936.11
3525,GAB,2014,944.11
3526,GAB,2015,1098.17
3527,GAB,2016,1105.62
3528,GAB,2017,1327.87
3529,GAB,2018,1203.3
3530,GAB,2019,1143.68
3531,GAB,2020,1058.81
3532,GAB,2021,1130.41
3533,GAB,2022,1166.2
3534,GMB,1961,
3535,GMB,1962,
3536,GMB,1963,
3537,GMB,1964,
3538,GMB,1965,
3539,GMB,1966,
3540,GMB,1967,
3541,GMB,1968,
3542,GMB,1969,
3543,GMB,1970,
3544,GMB,1971,
3545,GMB,1972,
3546,GMB,1973,
3547,GMB,1974,
3548,GMB,1975,
3549,GMB,1976,
3550,GMB,1977,
3551,GMB,1978,
3552,GMB,1979,
3553,GMB,1980,
3554,GMB,1981,
3555,GMB,1982,
3556,GMB,1983,
3557,GMB,1984,
3558,GMB,1985,
3559,GMB,1986,
3560,GMB,1987,
3561,GMB,1988,
3562,GMB,1989,
3563,GMB,1990,112.01
3564,GMB,1991,112.01
3565,GMB,1992,112.01
3566,GMB,1993,112.01
3567,GMB,1994,159.69
3568,GMB,1995,190.34
3569,GMB,1996,229.87
3570,GMB,1997,233.93
3571,GMB,1998,229.83
3572,GMB,1999,238.86
3573,GMB,2000,222.82
3574,GMB,2001,238.05
3575,GMB,2002,261.92
3576,GMB,2003,388.07
3577,GMB,2004,597.61
3578,GMB,2005,865.96
3579,GMB,2006,797.45
3580,GMB,2007,671.85
3581,GMB,2008,390.23
3582,GMB,2009,287.89
3583,GMB,2010,260.18
3584,GMB,2011,262.41
3585,GMB,2012,374.39
3586,GMB,2013,355.48
3587,GMB,2014,366.71
3588,GMB,2015,344.29
3589,GMB,2016,407.89
3590,GMB,2017,441.89
3591,GMB,2018,541.66
3592,GMB,2019,500.99
3593,GMB,2020,418.1
3594,GMB,2021,261.45
3595,GMB,2022,183.12
3596,GEO,1961,
3597,GEO,1962,
3598,GEO,1963,
3599,GEO,1964,
3600,GEO,1965,
3601,GEO,1966,
3602,GEO,1967,
3603,GEO,1968,
3604,GEO,1969,
3605,GEO,1970,
3606,GEO,1971,
3607,GEO,1972,
3608,GEO,1973,
3609,GEO,1974,
3610,GEO,1975,
3611,GEO,1976,
3612,GEO,1977,
3613,GEO,1978,
3614,GEO,1979,
3615,GEO,1980,
3616,GEO,1981,
3617,GEO,1982,
3618,GEO,1983,
3619,GEO,1984,
3620,GEO,1985,
3621,GEO,1986,
3622,GEO,1987,
3623,GEO,1988,
3624,GEO,1989,
3625,GEO,1990,
3626,GEO,1991,
3627,GEO,1992,3081.1
3628,GEO,1993,3081.1
3629,GEO,1994,3081.1
3630,GEO,1995,3081.1
3631,GEO,1996,3081.1
3632,GEO,1997,3081.1
3633,GEO,1998,3081.1
3634,GEO,1999,3081.1
3635,GEO,2000,3081.1
3636,GEO,2001,3081.1
3637,GEO,2002,3081.1
3638,GEO,2003,3081.1
3639,GEO,2004,3081.1
3640,GEO,2005,3081.1
3641,GEO,2006,3081.1
3642,GEO,2007,3081.1
3643,GEO,2008,3081.1
3644,GEO,2009,3081.1
3645,GEO,2010,3081.1
3646,GEO,2011,3081.1
3647,GEO,2012,3081.1
3648,GEO,2013,3081.1
3649,GEO,2014,3081.1
3650,GEO,2015,1350.98
3651,GEO,2016,1481.03
3652,GEO,2017,1738.19
3653,GEO,2018,2237.26
3654,GEO,2019,2563.75
3655,GEO,2020,2862.5
3656,GEO,2021,2485.1
3657,GEO,2022,2718.6
3658,DEU,1961,
3659,DEU,1962,
3660,DEU,1963,
3661,DEU,1964,
3662,DEU,1965,
3663,DEU,1966,
3664,DEU,1967,
3665,DEU,1968,
3666,DEU,1969,
3667,DEU,1970,
3668,DEU,1971,
3669,DEU,1972,
3670,DEU,1973,
3671,DEU,1974,
3672,DEU,1975,
3673,DEU,1976,
3674,DEU,1977,
3675,DEU,1978,
3676,DEU,1979,
3677,DEU,1980,
3678,DEU,1981,
3679,DEU,1982,
3680,DEU,1983,
3681,DEU,1984,
3682,DEU,1985,
3683,DEU,1986,
3684,DEU,1987,
3685,DEU,1988,
3686,DEU,1989,
3687,DEU,1990,31289.0
3688,DEU,1991,32006.0
3689,DEU,1992,29542.0
3690,DEU,1993,25170.0
3691,DEU,1994,26330.0
3692,DEU,1995,30090.0
3693,DEU,1996,31683.0
3694,DEU,1997,30414.0
3695,DEU,1998,33377.0
3696,DEU,1999,30019.0
3697,DEU,2000,35273.17
3698,DEU,2001,33423.49
3699,DEU,2002,34431.72
3700,DEU,2003,35539.26
3701,DEU,2004,34930.37
3702,DEU,2005,36386.27
3703,DEU,2006,38540.15
3704,DEU,2007,40740.64
3705,DEU,2008,43413.01
3706,DEU,2009,39289.43
3707,DEU,2010,40832.42
3708,DEU,2011,44429.92
3709,DEU,2012,46204.26
3710,DEU,2013,43525.08
3711,DEU,2014,46078.29
3712,DEU,2015,47850.64
3713,DEU,2016,46889.4
3714,DEU,2017,48306.98
3715,DEU,2018,44960.61
3716,DEU,2019,45180.98
3717,DEU,2020,47973.6
3718,DEU,2021,48712.16
3719,DEU,2022,48169.07
3720,GHA,1961,
3721,GHA,1962,
3722,GHA,1963,
3723,GHA,1964,
3724,GHA,1965,
3725,GHA,1966,
3726,GHA,1967,
3727,GHA,1968,
3728,GHA,1969,
3729,GHA,1970,
3730,GHA,1971,
3731,GHA,1972,
3732,GHA,1973,
3733,GHA,1974,
3734,GHA,1975,
3735,GHA,1976,
3736,GHA,1977,
3737,GHA,1978,
3738,GHA,1979,
3739,GHA,1980,
3740,GHA,1981,
3741,GHA,1982,
3742,GHA,1983,
3743,GHA,1984,
3744,GHA,1985,
3745,GHA,1986,
3746,GHA,1987,
3747,GHA,1988,
3748,GHA,1989,
3749,GHA,1990,65.8
3750,GHA,1991,65.8
3751,GHA,1992,65.8
3752,GHA,1993,65.8
3753,GHA,1994,65.8
3754,GHA,1995,65.8
3755,GHA,1996,1575.5
3756,GHA,1997,502.0
3757,GHA,1998,297.78
3758,GHA,1999,114.13
3759,GHA,2000,81.63
3760,GHA,2001,82.0
3761,GHA,2002,92.68
3762,GHA,2003,110.14
3763,GHA,2004,127.6
3764,GHA,2005,173.76
3765,GHA,2006,778.04
3766,GHA,2007,129.93
3767,GHA,2008,359.46
3768,GHA,2009,386.16
3769,GHA,2010,1389.23
3770,GHA,2011,2392.29
3771,GHA,2012,3395.36
3772,GHA,2013,4398.42
3773,GHA,2014,5401.49
3774,GHA,2015,8884.39
3775,GHA,2016,9286.94
3776,GHA,2017,9689.5
3777,GHA,2018,9689.5
3778,GHA,2019,9689.5
3779,GHA,2020,9689.5
3780,GHA,2021,9689.5
3781,GHA,2022,9689.5
3782,GRC,1961,
3783,GRC,1962,
3784,GRC,1963,
3785,GRC,1964,
3786,GRC,1965,
3787,GRC,1966,
3788,GRC,1967,
3789,GRC,1968,
3790,GRC,1969,
3791,GRC,1970,
3792,GRC,1971,
3793,GRC,1972,
3794,GRC,1973,
3795,GRC,1974,
3796,GRC,1975,
3797,GRC,1976,
3798,GRC,1977,
3799,GRC,1978,
3800,GRC,1979,
3801,GRC,1980,
3802,GRC,1981,
3803,GRC,1982,
3804,GRC,1983,
3805,GRC,1984,
3806,GRC,1985,
3807,GRC,1986,
3808,GRC,1987,
3809,GRC,1988,
3810,GRC,1989,
3811,GRC,1990,7420.0
3812,GRC,1991,7420.0
3813,GRC,1992,7869.0
3814,GRC,1993,8826.0
3815,GRC,1994,6341.0
3816,GRC,1995,6663.0
3817,GRC,1996,7296.0
3818,GRC,1997,9223.0
3819,GRC,1998,10702.0
3820,GRC,1999,9635.0
3821,GRC,2000,10627.0
3822,GRC,2001,10725.0
3823,GRC,2002,12753.66
3824,GRC,2003,12356.32
3825,GRC,2004,13144.98
3826,GRC,2005,13958.64
3827,GRC,2006,7505.3
3828,GRC,2007,7345.7
3829,GRC,2008,5130.8
3830,GRC,2009,3404.4
3831,GRC,2010,5607.7
3832,GRC,2011,8189.8
3833,GRC,2012,8002.2
3834,GRC,2013,10716.71
3835,GRC,2014,7117.15
3836,GRC,2015,6579.07
3837,GRC,2016,7765.22
3838,GRC,2017,5522.88
3839,GRC,2018,4867.34
3840,GRC,2019,4875.32
3841,GRC,2020,4910.31
3842,GRC,2021,4715.26
3843,GRC,2022,2978.83
3844,GRD,1961,
3845,GRD,1962,
3846,GRD,1963,
3847,GRD,1964,
3848,GRD,1965,
3849,GRD,1966,
3850,GRD,1967,
3851,GRD,1968,
3852,GRD,1969,
3853,GRD,1970,
3854,GRD,1971,
3855,GRD,1972,
3856,GRD,1973,
3857,GRD,1974,
3858,GRD,1975,
3859,GRD,1976,
3860,GRD,1977,
3861,GRD,1978,
3862,GRD,1979,
3863,GRD,1980,
3864,GRD,1981,
3865,GRD,1982,
3866,GRD,1983,
3867,GRD,1984,
3868,GRD,1985,
3869,GRD,1986,
3870,GRD,1987,
3871,GRD,1988,
3872,GRD,1989,
3873,GRD,1990,143.75
3874,GRD,1991,138.6
3875,GRD,1992,128.3
3876,GRD,1993,120.19
3877,GRD,1994,131.66
3878,GRD,1995,138.51
3879,GRD,1996,131.62
3880,GRD,1997,109.31
3881,GRD,1998,91.83
3882,GRD,1999,95.76
3883,GRD,2000,98.24
3884,GRD,2001,94.48
3885,GRD,2002,87.33
3886,GRD,2003,81.84
3887,GRD,2004,99.58
3888,GRD,2005,113.89
3889,GRD,2006,121.46
3890,GRD,2007,215.63
3891,GRD,2008,218.37
3892,GRD,2009,212.29
3893,GRD,2010,102.94
3894,GRD,2011,80.9
3895,GRD,2012,70.84
3896,GRD,2013,82.67
3897,GRD,2014,96.02
3898,GRD,2015,116.64
3899,GRD,2016,114.63
3900,GRD,2017,119.27
3901,GRD,2018,115.22
3902,GRD,2019,115.59
3903,GRD,2020,110.13
3904,GRD,2021,116.59
3905,GRD,2022,119.81
3906,GTM,1961,
3907,GTM,1962,
3908,GTM,1963,
3909,GTM,1964,
3910,GTM,1965,
3911,GTM,1966,
3912,GTM,1967,
3913,GTM,1968,
3914,GTM,1969,
3915,GTM,1970,
3916,GTM,1971,
3917,GTM,1972,
3918,GTM,1973,
3919,GTM,1974,
3920,GTM,1975,
3921,GTM,1976,
3922,GTM,1977,
3923,GTM,1978,
3924,GTM,1979,
3925,GTM,1980,
